Date Key,Full Date,Year,Quarter,Quarter Name,Month,Month Name,Month Short,Month-Year,Day,Day of Week,Is Weekend
20250629,2025-06-29,2025,2,Q2,6,June,Jun,Jun 2025,29,Sunday,1
20250630,2025-06-30,2025,2,Q2,6,June,Jun,Jun 2025,30,Monday,0
20250701,2025-07-01,2025,3,Q3,7,July,Jul,Jul 2025,1,Tuesday,0
20250702,2025-07-02,2025,3,Q3,7,July,Jul,Jul 2025,2,Wednesday,0
20250703,2025-07-03,2025,3,Q3,7,July,Jul,Jul 2025,3,Thursday,0
20250704,2025-07-04,2025,3,Q3,7,July,Jul,Jul 2025,4,Friday,0
20250705,2025-07-05,2025,3,Q3,7,July,Jul,Jul 2025,5,Saturday,1
20250706,2025-07-06,2025,3,Q3,7,July,Jul,Jul 2025,6,Sunday,1
20250707,2025-07-07,2025,3,Q3,7,July,Jul,Jul 2025,7,Monday,0
20250708,2025-07-08,2025,3,Q3,7,July,Jul,Jul 2025,8,Tuesday,0
20250709,2025-07-09,2025,3,Q3,7,July,Jul,Jul 2025,9,Wednesday,0
20250710,2025-07-10,2025,3,Q3,7,July,Jul,Jul 2025,10,Thursday,0
20250711,2025-07-11,2025,3,Q3,7,July,Jul,Jul 2025,11,Friday,0
20250712,2025-07-12,2025,3,Q3,7,July,Jul,Jul 2025,12,Saturday,1
20250713,2025-07-13,2025,3,Q3,7,July,Jul,Jul 2025,13,Sunday,1
20250714,2025-07-14,2025,3,Q3,7,July,Jul,Jul 2025,14,Monday,0
20250715,2025-07-15,2025,3,Q3,7,July,Jul,Jul 2025,15,Tuesday,0
20250716,2025-07-16,2025,3,Q3,7,July,Jul,Jul 2025,16,Wednesday,0
20250717,2025-07-17,2025,3,Q3,7,July,Jul,Jul 2025,17,Thursday,0
20250718,2025-07-18,2025,3,Q3,7,July,Jul,Jul 2025,18,Friday,0
20250719,2025-07-19,2025,3,Q3,7,July,Jul,Jul 2025,19,Saturday,1
20250720,2025-07-20,2025,3,Q3,7,July,Jul,Jul 2025,20,Sunday,1
20250721,2025-07-21,2025,3,Q3,7,July,Jul,Jul 2025,21,Monday,0
20250722,2025-07-22,2025,3,Q3,7,July,Jul,Jul 2025,22,Tuesday,0
20250723,2025-07-23,2025,3,Q3,7,July,Jul,Jul 2025,23,Wednesday,0
20250724,2025-07-24,2025,3,Q3,7,July,Jul,Jul 2025,24,Thursday,0
20250725,2025-07-25,2025,3,Q3,7,July,Jul,Jul 2025,25,Friday,0
20250726,2025-07-26,2025,3,Q3,7,July,Jul,Jul 2025,26,Saturday,1
20250727,2025-07-27,2025,3,Q3,7,July,Jul,Jul 2025,27,Sunday,1
20250728,2025-07-28,2025,3,Q3,7,July,Jul,Jul 2025,28,Monday,0
20250729,2025-07-29,2025,3,Q3,7,July,Jul,Jul 2025,29,Tuesday,0
20250730,2025-07-30,2025,3,Q3,7,July,Jul,Jul 2025,30,Wednesday,0
20250731,2025-07-31,2025,3,Q3,7,July,Jul,Jul 2025,31,Thursday,0
20250801,2025-08-01,2025,3,Q3,8,August,Aug,Aug 2025,1,Friday,0
20250802,2025-08-02,2025,3,Q3,8,August,Aug,Aug 2025,2,Saturday,1
20250803,2025-08-03,2025,3,Q3,8,August,Aug,Aug 2025,3,Sunday,1
20250804,2025-08-04,2025,3,Q3,8,August,Aug,Aug 2025,4,Monday,0
20250805,2025-08-05,2025,3,Q3,8,August,Aug,Aug 2025,5,Tuesday,0
20250806,2025-08-06,2025,3,Q3,8,August,Aug,Aug 2025,6,Wednesday,0
20250807,2025-08-07,2025,3,Q3,8,August,Aug,Aug 2025,7,Thursday,0
20250808,2025-08-08,2025,3,Q3,8,August,Aug,Aug 2025,8,Friday,0
20250809,2025-08-09,2025,3,Q3,8,August,Aug,Aug 2025,9,Saturday,1
20250810,2025-08-10,2025,3,Q3,8,August,Aug,Aug 2025,10,Sunday,1
20250811,2025-08-11,2025,3,Q3,8,August,Aug,Aug 2025,11,Monday,0
20250812,2025-08-12,2025,3,Q3,8,August,Aug,Aug 2025,12,Tuesday,0
20250813,2025-08-13,2025,3,Q3,8,August,Aug,Aug 2025,13,Wednesday,0
20250814,2025-08-14,2025,3,Q3,8,August,Aug,Aug 2025,14,Thursday,0
20250815,2025-08-15,2025,3,Q3,8,August,Aug,Aug 2025,15,Friday,0
20250816,2025-08-16,2025,3,Q3,8,August,Aug,Aug 2025,16,Saturday,1
20250817,2025-08-17,2025,3,Q3,8,August,Aug,Aug 2025,17,Sunday,1
20250818,2025-08-18,2025,3,Q3,8,August,Aug,Aug 2025,18,Monday,0
20250819,2025-08-19,2025,3,Q3,8,August,Aug,Aug 2025,19,Tuesday,0
20250820,2025-08-20,2025,3,Q3,8,August,Aug,Aug 2025,20,Wednesday,0
20250821,2025-08-21,2025,3,Q3,8,August,Aug,Aug 2025,21,Thursday,0
20250822,2025-08-22,2025,3,Q3,8,August,Aug,Aug 2025,22,Friday,0
20250823,2025-08-23,2025,3,Q3,8,August,Aug,Aug 2025,23,Saturday,1
20250824,2025-08-24,2025,3,Q3,8,August,Aug,Aug 2025,24,Sunday,1
20250825,2025-08-25,2025,3,Q3,8,August,Aug,Aug 2025,25,Monday,0
20250826,2025-08-26,2025,3,Q3,8,August,Aug,Aug 2025,26,Tuesday,0
20250827,2025-08-27,2025,3,Q3,8,August,Aug,Aug 2025,27,Wednesday,0
20250828,2025-08-28,2025,3,Q3,8,August,Aug,Aug 2025,28,Thursday,0
20250829,2025-08-29,2025,3,Q3,8,August,Aug,Aug 2025,29,Friday,0
20250830,2025-08-30,2025,3,Q3,8,August,Aug,Aug 2025,30,Saturday,1
20250831,2025-08-31,2025,3,Q3,8,August,Aug,Aug 2025,31,Sunday,1
20250901,2025-09-01,2025,3,Q3,9,September,Sep,Sep 2025,1,Monday,0
20250902,2025-09-02,2025,3,Q3,9,September,Sep,Sep 2025,2,Tuesday,0
20250903,2025-09-03,2025,3,Q3,9,September,Sep,Sep 2025,3,Wednesday,0
20250904,2025-09-04,2025,3,Q3,9,September,Sep,Sep 2025,4,Thursday,0
20250905,2025-09-05,2025,3,Q3,9,September,Sep,Sep 2025,5,Friday,0
20250906,2025-09-06,2025,3,Q3,9,September,Sep,Sep 2025,6,Saturday,1
20250907,2025-09-07,2025,3,Q3,9,September,Sep,Sep 2025,7,Sunday,1
20250908,2025-09-08,2025,3,Q3,9,September,Sep,Sep 2025,8,Monday,0
20250909,2025-09-09,2025,3,Q3,9,September,Sep,Sep 2025,9,Tuesday,0
20250910,2025-09-10,2025,3,Q3,9,September,Sep,Sep 2025,10,Wednesday,0
20250911,2025-09-11,2025,3,Q3,9,September,Sep,Sep 2025,11,Thursday,0
20250912,2025-09-12,2025,3,Q3,9,September,Sep,Sep 2025,12,Friday,0
20250913,2025-09-13,2025,3,Q3,9,September,Sep,Sep 2025,13,Saturday,1
20250914,2025-09-14,2025,3,Q3,9,September,Sep,Sep 2025,14,Sunday,1
20250915,2025-09-15,2025,3,Q3,9,September,Sep,Sep 2025,15,Monday,0
20250916,2025-09-16,2025,3,Q3,9,September,Sep,Sep 2025,16,Tuesday,0
20250917,2025-09-17,2025,3,Q3,9,September,Sep,Sep 2025,17,Wednesday,0
20250918,2025-09-18,2025,3,Q3,9,September,Sep,Sep 2025,18,Thursday,0
20250919,2025-09-19,2025,3,Q3,9,September,Sep,Sep 2025,19,Friday,0
20250920,2025-09-20,2025,3,Q3,9,September,Sep,Sep 2025,20,Saturday,1
20250921,2025-09-21,2025,3,Q3,9,September,Sep,Sep 2025,21,Sunday,1
20250922,2025-09-22,2025,3,Q3,9,September,Sep,Sep 2025,22,Monday,0
20250923,2025-09-23,2025,3,Q3,9,September,Sep,Sep 2025,23,Tuesday,0
20250924,2025-09-24,2025,3,Q3,9,September,Sep,Sep 2025,24,Wednesday,0
20250925,2025-09-25,2025,3,Q3,9,September,Sep,Sep 2025,25,Thursday,0
20250926,2025-09-26,2025,3,Q3,9,September,Sep,Sep 2025,26,Friday,0
20250927,2025-09-27,2025,3,Q3,9,September,Sep,Sep 2025,27,Saturday,1
20250928,2025-09-28,2025,3,Q3,9,September,Sep,Sep 2025,28,Sunday,1
20250929,2025-09-29,2025,3,Q3,9,September,Sep,Sep 2025,29,Monday,0
20250930,2025-09-30,2025,3,Q3,9,September,Sep,Sep 2025,30,Tuesday,0
20251001,2025-10-01,2025,4,Q4,10,October,Oct,Oct 2025,1,Wednesday,0
20251002,2025-10-02,2025,4,Q4,10,October,Oct,Oct 2025,2,Thursday,0
20251003,2025-10-03,2025,4,Q4,10,October,Oct,Oct 2025,3,Friday,0
20251004,2025-10-04,2025,4,Q4,10,October,Oct,Oct 2025,4,Saturday,1
20251005,2025-10-05,2025,4,Q4,10,October,Oct,Oct 2025,5,Sunday,1
20251006,2025-10-06,2025,4,Q4,10,October,Oct,Oct 2025,6,Monday,0
20251007,2025-10-07,2025,4,Q4,10,October,Oct,Oct 2025,7,Tuesday,0
20251008,2025-10-08,2025,4,Q4,10,October,Oct,Oct 2025,8,Wednesday,0
20251009,2025-10-09,2025,4,Q4,10,October,Oct,Oct 2025,9,Thursday,0
20251010,2025-10-10,2025,4,Q4,10,October,Oct,Oct 2025,10,Friday,0
20251011,2025-10-11,2025,4,Q4,10,October,Oct,Oct 2025,11,Saturday,1
20251012,2025-10-12,2025,4,Q4,10,October,Oct,Oct 2025,12,Sunday,1
20251013,2025-10-13,2025,4,Q4,10,October,Oct,Oct 2025,13,Monday,0
20251014,2025-10-14,2025,4,Q4,10,October,Oct,Oct 2025,14,Tuesday,0
20251015,2025-10-15,2025,4,Q4,10,October,Oct,Oct 2025,15,Wednesday,0
20251016,2025-10-16,2025,4,Q4,10,October,Oct,Oct 2025,16,Thursday,0
20251017,2025-10-17,2025,4,Q4,10,October,Oct,Oct 2025,17,Friday,0
20251018,2025-10-18,2025,4,Q4,10,October,Oct,Oct 2025,18,Saturday,1
20251019,2025-10-19,2025,4,Q4,10,October,Oct,Oct 2025,19,Sunday,1
20251020,2025-10-20,2025,4,Q4,10,October,Oct,Oct 2025,20,Monday,0
20251021,2025-10-21,2025,4,Q4,10,October,Oct,Oct 2025,21,Tuesday,0
20251022,2025-10-22,2025,4,Q4,10,October,Oct,Oct 2025,22,Wednesday,0
20251023,2025-10-23,2025,4,Q4,10,October,Oct,Oct 2025,23,Thursday,0
20251024,2025-10-24,2025,4,Q4,10,October,Oct,Oct 2025,24,Friday,0
20251025,2025-10-25,2025,4,Q4,10,October,Oct,Oct 2025,25,Saturday,1
20251026,2025-10-26,2025,4,Q4,10,October,Oct,Oct 2025,26,Sunday,1
20251027,2025-10-27,2025,4,Q4,10,October,Oct,Oct 2025,27,Monday,0
20251028,2025-10-28,2025,4,Q4,10,October,Oct,Oct 2025,28,Tuesday,0
20251029,2025-10-29,2025,4,Q4,10,October,Oct,Oct 2025,29,Wednesday,0
20251030,2025-10-30,2025,4,Q4,10,October,Oct,Oct 2025,30,Thursday,0
20251031,2025-10-31,2025,4,Q4,10,October,Oct,Oct 2025,31,Friday,0
20251101,2025-11-01,2025,4,Q4,11,November,Nov,Nov 2025,1,Saturday,1
20251102,2025-11-02,2025,4,Q4,11,November,Nov,Nov 2025,2,Sunday,1
20251103,2025-11-03,2025,4,Q4,11,November,Nov,Nov 2025,3,Monday,0
20251104,2025-11-04,2025,4,Q4,11,November,Nov,Nov 2025,4,Tuesday,0
20251105,2025-11-05,2025,4,Q4,11,November,Nov,Nov 2025,5,Wednesday,0
20251106,2025-11-06,2025,4,Q4,11,November,Nov,Nov 2025,6,Thursday,0
20251107,2025-11-07,2025,4,Q4,11,November,Nov,Nov 2025,7,Friday,0
20251108,2025-11-08,2025,4,Q4,11,November,Nov,Nov 2025,8,Saturday,1
20251109,2025-11-09,2025,4,Q4,11,November,Nov,Nov 2025,9,Sunday,1
20251110,2025-11-10,2025,4,Q4,11,November,Nov,Nov 2025,10,Monday,0
20251111,2025-11-11,2025,4,Q4,11,November,Nov,Nov 2025,11,Tuesday,0
20251112,2025-11-12,2025,4,Q4,11,November,Nov,Nov 2025,12,Wednesday,0
20251113,2025-11-13,2025,4,Q4,11,November,Nov,Nov 2025,13,Thursday,0
20251114,2025-11-14,2025,4,Q4,11,November,Nov,Nov 2025,14,Friday,0
20251115,2025-11-15,2025,4,Q4,11,November,Nov,Nov 2025,15,Saturday,1
20251116,2025-11-16,2025,4,Q4,11,November,Nov,Nov 2025,16,Sunday,1
20251117,2025-11-17,2025,4,Q4,11,November,Nov,Nov 2025,17,Monday,0
20251118,2025-11-18,2025,4,Q4,11,November,Nov,Nov 2025,18,Tuesday,0
20251119,2025-11-19,2025,4,Q4,11,November,Nov,Nov 2025,19,Wednesday,0
20251120,2025-11-20,2025,4,Q4,11,November,Nov,Nov 2025,20,Thursday,0
20251121,2025-11-21,2025,4,Q4,11,November,Nov,Nov 2025,21,Friday,0
20251122,2025-11-22,2025,4,Q4,11,November,Nov,Nov 2025,22,Saturday,1
20251123,2025-11-23,2025,4,Q4,11,November,Nov,Nov 2025,23,Sunday,1
20251124,2025-11-24,2025,4,Q4,11,November,Nov,Nov 2025,24,Monday,0
20251125,2025-11-25,2025,4,Q4,11,November,Nov,Nov 2025,25,Tuesday,0
20251126,2025-11-26,2025,4,Q4,11,November,Nov,Nov 2025,26,Wednesday,0
20251127,2025-11-27,2025,4,Q4,11,November,Nov,Nov 2025,27,Thursday,0
20251128,2025-11-28,2025,4,Q4,11,November,Nov,Nov 2025,28,Friday,0
20251129,2025-11-29,2025,4,Q4,11,November,Nov,Nov 2025,29,Saturday,1
20251130,2025-11-30,2025,4,Q4,11,November,Nov,Nov 2025,30,Sunday,1
20251201,2025-12-01,2025,4,Q4,12,December,Dec,Dec 2025,1,Monday,0
20251202,2025-12-02,2025,4,Q4,12,December,Dec,Dec 2025,2,Tuesday,0
20251203,2025-12-03,2025,4,Q4,12,December,Dec,Dec 2025,3,Wednesday,0
20251204,2025-12-04,2025,4,Q4,12,December,Dec,Dec 2025,4,Thursday,0
20251205,2025-12-05,2025,4,Q4,12,December,Dec,Dec 2025,5,Friday,0
20251206,2025-12-06,2025,4,Q4,12,December,Dec,Dec 2025,6,Saturday,1
20251207,2025-12-07,2025,4,Q4,12,December,Dec,Dec 2025,7,Sunday,1
20251208,2025-12-08,2025,4,Q4,12,December,Dec,Dec 2025,8,Monday,0
20251209,2025-12-09,2025,4,Q4,12,December,Dec,Dec 2025,9,Tuesday,0
20251210,2025-12-10,2025,4,Q4,12,December,Dec,Dec 2025,10,Wednesday,0
20251211,2025-12-11,2025,4,Q4,12,December,Dec,Dec 2025,11,Thursday,0
20251212,2025-12-12,2025,4,Q4,12,December,Dec,Dec 2025,12,Friday,0
20251213,2025-12-13,2025,4,Q4,12,December,Dec,Dec 2025,13,Saturday,1
20251214,2025-12-14,2025,4,Q4,12,December,Dec,Dec 2025,14,Sunday,1
20251215,2025-12-15,2025,4,Q4,12,December,Dec,Dec 2025,15,Monday,0
20251216,2025-12-16,2025,4,Q4,12,December,Dec,Dec 2025,16,Tuesday,0
20251217,2025-12-17,2025,4,Q4,12,December,Dec,Dec 2025,17,Wednesday,0
20251218,2025-12-18,2025,4,Q4,12,December,Dec,Dec 2025,18,Thursday,0
20251219,2025-12-19,2025,4,Q4,12,December,Dec,Dec 2025,19,Friday,0
20251220,2025-12-20,2025,4,Q4,12,December,Dec,Dec 2025,20,Saturday,1
20251221,2025-12-21,2025,4,Q4,12,December,Dec,Dec 2025,21,Sunday,1
20251222,2025-12-22,2025,4,Q4,12,December,Dec,Dec 2025,22,Monday,0
20251223,2025-12-23,2025,4,Q4,12,December,Dec,Dec 2025,23,Tuesday,0
20251224,2025-12-24,2025,4,Q4,12,December,Dec,Dec 2025,24,Wednesday,0
20251225,2025-12-25,2025,4,Q4,12,December,Dec,Dec 2025,25,Thursday,0
20251226,2025-12-26,2025,4,Q4,12,December,Dec,Dec 2025,26,Friday,0
20251227,2025-12-27,2025,4,Q4,12,December,Dec,Dec 2025,27,Saturday,1
20251228,2025-12-28,2025,4,Q4,12,December,Dec,Dec 2025,28,Sunday,1
20251229,2025-12-29,2025,4,Q4,12,December,Dec,Dec 2025,29,Monday,0
20251230,2025-12-30,2025,4,Q4,12,December,Dec,Dec 2025,30,Tuesday,0
20251231,2025-12-31,2025,4,Q4,12,December,Dec,Dec 2025,31,Wednesday,0
20260101,2026-01-01,2026,1,Q1,1,January,Jan,Jan 2026,1,Thursday,0
20260102,2026-01-02,2026,1,Q1,1,January,Jan,Jan 2026,2,Friday,0
20260103,2026-01-03,2026,1,Q1,1,January,Jan,Jan 2026,3,Saturday,1
20260104,2026-01-04,2026,1,Q1,1,January,Jan,Jan 2026,4,Sunday,1
20260105,2026-01-05,2026,1,Q1,1,January,Jan,Jan 2026,5,Monday,0
20260106,2026-01-06,2026,1,Q1,1,January,Jan,Jan 2026,6,Tuesday,0
20260107,2026-01-07,2026,1,Q1,1,January,Jan,Jan 2026,7,Wednesday,0
20260108,2026-01-08,2026,1,Q1,1,January,Jan,Jan 2026,8,Thursday,0
20260109,2026-01-09,2026,1,Q1,1,January,Jan,Jan 2026,9,Friday,0
20260110,2026-01-10,2026,1,Q1,1,January,Jan,Jan 2026,10,Saturday,1
20260111,2026-01-11,2026,1,Q1,1,January,Jan,Jan 2026,11,Sunday,1
20260112,2026-01-12,2026,1,Q1,1,January,Jan,Jan 2026,12,Monday,0
20260113,2026-01-13,2026,1,Q1,1,January,Jan,Jan 2026,13,Tuesday,0
20260114,2026-01-14,2026,1,Q1,1,January,Jan,Jan 2026,14,Wednesday,0
20260115,2026-01-15,2026,1,Q1,1,January,Jan,Jan 2026,15,Thursday,0
20260116,2026-01-16,2026,1,Q1,1,January,Jan,Jan 2026,16,Friday,0
20260117,2026-01-17,2026,1,Q1,1,January,Jan,Jan 2026,17,Saturday,1
20260118,2026-01-18,2026,1,Q1,1,January,Jan,Jan 2026,18,Sunday,1
20260119,2026-01-19,2026,1,Q1,1,January,Jan,Jan 2026,19,Monday,0
20260120,2026-01-20,2026,1,Q1,1,January,Jan,Jan 2026,20,Tuesday,0
20260121,2026-01-21,2026,1,Q1,1,January,Jan,Jan 2026,21,Wednesday,0
20260122,2026-01-22,2026,1,Q1,1,January,Jan,Jan 2026,22,Thursday,0
20260123,2026-01-23,2026,1,Q1,1,January,Jan,Jan 2026,23,Friday,0
20260124,2026-01-24,2026,1,Q1,1,January,Jan,Jan 2026,24,Saturday,1
20260125,2026-01-25,2026,1,Q1,1,January,Jan,Jan 2026,25,Sunday,1
20260126,2026-01-26,2026,1,Q1,1,January,Jan,Jan 2026,26,Monday,0
20260127,2026-01-27,2026,1,Q1,1,January,Jan,Jan 2026,27,Tuesday,0
20260128,2026-01-28,2026,1,Q1,1,January,Jan,Jan 2026,28,Wednesday,0
20260129,2026-01-29,2026,1,Q1,1,January,Jan,Jan 2026,29,Thursday,0
20260130,2026-01-30,2026,1,Q1,1,January,Jan,Jan 2026,30,Friday,0
20260131,2026-01-31,2026,1,Q1,1,January,Jan,Jan 2026,31,Saturday,1
20260201,2026-02-01,2026,1,Q1,2,February,Feb,Feb 2026,1,Sunday,1
20260202,2026-02-02,2026,1,Q1,2,February,Feb,Feb 2026,2,Monday,0
20260203,2026-02-03,2026,1,Q1,2,February,Feb,Feb 2026,3,Tuesday,0
20260204,2026-02-04,2026,1,Q1,2,February,Feb,Feb 2026,4,Wednesday,0
20260205,2026-02-05,2026,1,Q1,2,February,Feb,Feb 2026,5,Thursday,0
20260206,2026-02-06,2026,1,Q1,2,February,Feb,Feb 2026,6,Friday,0
20260207,2026-02-07,2026,1,Q1,2,February,Feb,Feb 2026,7,Saturday,1
20260208,2026-02-08,2026,1,Q1,2,February,Feb,Feb 2026,8,Sunday,1
20260209,2026-02-09,2026,1,Q1,2,February,Feb,Feb 2026,9,Monday,0
20260210,2026-02-10,2026,1,Q1,2,February,Feb,Feb 2026,10,Tuesday,0
20260211,2026-02-11,2026,1,Q1,2,February,Feb,Feb 2026,11,Wednesday,0
20260212,2026-02-12,2026,1,Q1,2,February,Feb,Feb 2026,12,Thursday,0
20260213,2026-02-13,2026,1,Q1,2,February,Feb,Feb 2026,13,Friday,0
20260214,2026-02-14,2026,1,Q1,2,February,Feb,Feb 2026,14,Saturday,1
20260215,2026-02-15,2026,1,Q1,2,February,Feb,Feb 2026,15,Sunday,1
20260216,2026-02-16,2026,1,Q1,2,February,Feb,Feb 2026,16,Monday,0
20260217,2026-02-17,2026,1,Q1,2,February,Feb,Feb 2026,17,Tuesday,0
20260218,2026-02-18,2026,1,Q1,2,February,Feb,Feb 2026,18,Wednesday,0
20260219,2026-02-19,2026,1,Q1,2,February,Feb,Feb 2026,19,Thursday,0
20260220,2026-02-20,2026,1,Q1,2,February,Feb,Feb 2026,20,Friday,0
20260221,2026-02-21,2026,1,Q1,2,February,Feb,Feb 2026,21,Saturday,1
20260222,2026-02-22,2026,1,Q1,2,February,Feb,Feb 2026,22,Sunday,1
20260223,2026-02-23,2026,1,Q1,2,February,Feb,Feb 2026,23,Monday,0
20260224,2026-02-24,2026,1,Q1,2,February,Feb,Feb 2026,24,Tuesday,0
20260225,2026-02-25,2026,1,Q1,2,February,Feb,Feb 2026,25,Wednesday,0
20260226,2026-02-26,2026,1,Q1,2,February,Feb,Feb 2026,26,Thursday,0
20260227,2026-02-27,2026,1,Q1,2,February,Feb,Feb 2026,27,Friday,0
20260228,2026-02-28,2026,1,Q1,2,February,Feb,Feb 2026,28,Saturday,1
20260301,2026-03-01,2026,1,Q1,3,March,Mar,Mar 2026,1,Sunday,1
20260302,2026-03-02,2026,1,Q1,3,March,Mar,Mar 2026,2,Monday,0
20260303,2026-03-03,2026,1,Q1,3,March,Mar,Mar 2026,3,Tuesday,0
20260304,2026-03-04,2026,1,Q1,3,March,Mar,Mar 2026,4,Wednesday,0
20260305,2026-03-05,2026,1,Q1,3,March,Mar,Mar 2026,5,Thursday,0
20260306,2026-03-06,2026,1,Q1,3,March,Mar,Mar 2026,6,Friday,0
20260307,2026-03-07,2026,1,Q1,3,March,Mar,Mar 2026,7,Saturday,1
20260308,2026-03-08,2026,1,Q1,3,March,Mar,Mar 2026,8,Sunday,1
20260309,2026-03-09,2026,1,Q1,3,March,Mar,Mar 2026,9,Monday,0
20260310,2026-03-10,2026,1,Q1,3,March,Mar,Mar 2026,10,Tuesday,0
20260311,2026-03-11,2026,1,Q1,3,March,Mar,Mar 2026,11,Wednesday,0
20260312,2026-03-12,2026,1,Q1,3,March,Mar,Mar 2026,12,Thursday,0
20260313,2026-03-13,2026,1,Q1,3,March,Mar,Mar 2026,13,Friday,0
20260314,2026-03-14,2026,1,Q1,3,March,Mar,Mar 2026,14,Saturday,1
20260315,2026-03-15,2026,1,Q1,3,March,Mar,Mar 2026,15,Sunday,1
20260316,2026-03-16,2026,1,Q1,3,March,Mar,Mar 2026,16,Monday,0
20260317,2026-03-17,2026,1,Q1,3,March,Mar,Mar 2026,17,Tuesday,0
20260318,2026-03-18,2026,1,Q1,3,March,Mar,Mar 2026,18,Wednesday,0
20260319,2026-03-19,2026,1,Q1,3,March,Mar,Mar 2026,19,Thursday,0
20260320,2026-03-20,2026,1,Q1,3,March,Mar,Mar 2026,20,Friday,0
20260321,2026-03-21,2026,1,Q1,3,March,Mar,Mar 2026,21,Saturday,1
20260322,2026-03-22,2026,1,Q1,3,March,Mar,Mar 2026,22,Sunday,1
20260323,2026-03-23,2026,1,Q1,3,March,Mar,Mar 2026,23,Monday,0
20260324,2026-03-24,2026,1,Q1,3,March,Mar,Mar 2026,24,Tuesday,0
20260325,2026-03-25,2026,1,Q1,3,March,Mar,Mar 2026,25,Wednesday,0
20260326,2026-03-26,2026,1,Q1,3,March,Mar,Mar 2026,26,Thursday,0
20260327,2026-03-27,2026,1,Q1,3,March,Mar,Mar 2026,27,Friday,0
20260328,2026-03-28,2026,1,Q1,3,March,Mar,Mar 2026,28,Saturday,1
20260329,2026-03-29,2026,1,Q1,3,March,Mar,Mar 2026,29,Sunday,1
20260330,2026-03-30,2026,1,Q1,3,March,Mar,Mar 2026,30,Monday,0
20260331,2026-03-31,2026,1,Q1,3,March,Mar,Mar 2026,31,Tuesday,0
20260401,2026-04-01,2026,2,Q2,4,April,Apr,Apr 2026,1,Wednesday,0
20260402,2026-04-02,2026,2,Q2,4,April,Apr,Apr 2026,2,Thursday,0
20260403,2026-04-03,2026,2,Q2,4,April,Apr,Apr 2026,3,Friday,0
20260404,2026-04-04,2026,2,Q2,4,April,Apr,Apr 2026,4,Saturday,1
20260405,2026-04-05,2026,2,Q2,4,April,Apr,Apr 2026,5,Sunday,1
20260406,2026-04-06,2026,2,Q2,4,April,Apr,Apr 2026,6,Monday,0
20260407,2026-04-07,2026,2,Q2,4,April,Apr,Apr 2026,7,Tuesday,0
20260408,2026-04-08,2026,2,Q2,4,April,Apr,Apr 2026,8,Wednesday,0
20260409,2026-04-09,2026,2,Q2,4,April,Apr,Apr 2026,9,Thursday,0
20260410,2026-04-10,2026,2,Q2,4,April,Apr,Apr 2026,10,Friday,0
20260411,2026-04-11,2026,2,Q2,4,April,Apr,Apr 2026,11,Saturday,1
20260412,2026-04-12,2026,2,Q2,4,April,Apr,Apr 2026,12,Sunday,1
20260413,2026-04-13,2026,2,Q2,4,April,Apr,Apr 2026,13,Monday,0
20260414,2026-04-14,2026,2,Q2,4,April,Apr,Apr 2026,14,Tuesday,0
20260415,2026-04-15,2026,2,Q2,4,April,Apr,Apr 2026,15,Wednesday,0
20260416,2026-04-16,2026,2,Q2,4,April,Apr,Apr 2026,16,Thursday,0
20260417,2026-04-17,2026,2,Q2,4,April,Apr,Apr 2026,17,Friday,0
20260418,2026-04-18,2026,2,Q2,4,April,Apr,Apr 2026,18,Saturday,1
20260419,2026-04-19,2026,2,Q2,4,April,Apr,Apr 2026,19,Sunday,1
20260420,2026-04-20,2026,2,Q2,4,April,Apr,Apr 2026,20,Monday,0
20260421,2026-04-21,2026,2,Q2,4,April,Apr,Apr 2026,21,Tuesday,0
20260422,2026-04-22,2026,2,Q2,4,April,Apr,Apr 2026,22,Wednesday,0
20260423,2026-04-23,2026,2,Q2,4,April,Apr,Apr 2026,23,Thursday,0
20260424,2026-04-24,2026,2,Q2,4,April,Apr,Apr 2026,24,Friday,0
20260425,2026-04-25,2026,2,Q2,4,April,Apr,Apr 2026,25,Saturday,1
20260426,2026-04-26,2026,2,Q2,4,April,Apr,Apr 2026,26,Sunday,1
20260427,2026-04-27,2026,2,Q2,4,April,Apr,Apr 2026,27,Monday,0
20260428,2026-04-28,2026,2,Q2,4,April,Apr,Apr 2026,28,Tuesday,0
20260429,2026-04-29,2026,2,Q2,4,April,Apr,Apr 2026,29,Wednesday,0
20260430,2026-04-30,2026,2,Q2,4,April,Apr,Apr 2026,30,Thursday,0
20260501,2026-05-01,2026,2,Q2,5,May,May,May 2026,1,Friday,0
20260502,2026-05-02,2026,2,Q2,5,May,May,May 2026,2,Saturday,1
20260503,2026-05-03,2026,2,Q2,5,May,May,May 2026,3,Sunday,1
20260504,2026-05-04,2026,2,Q2,5,May,May,May 2026,4,Monday,0
20260505,2026-05-05,2026,2,Q2,5,May,May,May 2026,5,Tuesday,0
20260506,2026-05-06,2026,2,Q2,5,May,May,May 2026,6,Wednesday,0
20260507,2026-05-07,2026,2,Q2,5,May,May,May 2026,7,Thursday,0
20260508,2026-05-08,2026,2,Q2,5,May,May,May 2026,8,Friday,0
20260509,2026-05-09,2026,2,Q2,5,May,May,May 2026,9,Saturday,1
20260510,2026-05-10,2026,2,Q2,5,May,May,May 2026,10,Sunday,1
20260511,2026-05-11,2026,2,Q2,5,May,May,May 2026,11,Monday,0
