Order ID,Order Date,Ship Date,Customer ID,Product ID,Geography Key,Sales,Quantity,Discount,Profit,Shipping Days,Is Returned,Order Date Key,Ship Date Key
ORD-2023-12470,2023-01-26,2023-01-28,CUST-0454,PROD-0043,GEO-0021,168.15,3,0.05,75.91,2,0,20230126,20230128
ORD-2023-12990,2023-01-28,2023-02-02,CUST-0551,PROD-0012,GEO-0021,212.4,4,0.1,116.55,5,0,20230128,20230202
ORD-2023-12025,2023-01-30,2023-02-06,CUST-0382,PROD-0026,GEO-0020,499.0,1,0.0,212.53,7,0,20230130,20230206
ORD-2023-11380,2023-02-03,2023-02-05,CUST-0260,PROD-0020,GEO-0031,349.0,1,0.0,185.67,2,0,20230203,20230205
ORD-2023-10225,2023-02-05,2023-02-09,CUST-0052,PROD-0041,GEO-0013,54.6,2,0.3,18.47,4,0,20230205,20230209
ORD-2023-12206,2023-02-05,2023-02-12,CUST-0408,PROD-0053,GEO-0022,12.0,1,0.0,4.14,7,0,20230205,20230212
ORD-2023-14381,2023-02-07,2023-02-09,CUST-0834,PROD-0050,GEO-0005,84.0,2,0.0,42.43,2,0,20230207,20230209
ORD-2023-14202,2023-02-09,2023-02-11,CUST-0789,PROD-0055,GEO-0014,264.1,2,0.05,126.88,2,0,20230209,20230211
ORD-2023-13398,2023-02-10,2023-02-13,CUST-0626,PROD-0028,GEO-0018,1438.2,2,0.1,528.63,3,0,20230210,20230213
ORD-2023-11378,2023-02-12,2023-02-15,CUST-0260,PROD-0039,GEO-0031,76.8,3,0.2,26.21,3,0,20230212,20230215
ORD-2023-12143,2023-02-12,2023-02-17,CUST-0399,PROD-0046,GEO-0005,102.0,3,0.0,39.91,5,0,20230212,20230217
ORD-2023-12650,2023-02-12,2023-02-14,CUST-0484,PROD-0028,GEO-0015,679.15,1,0.15,222.97,2,0,20230212,20230214
ORD-2023-10895,2023-02-14,2023-02-17,CUST-0165,PROD-0013,GEO-0002,138.0,2,0.0,84.19,3,0,20230214,20230217
ORD-2023-12218,2023-02-14,2023-02-17,CUST-0410,PROD-0047,GEO-0017,22.8,1,0.05,9.14,3,0,20230214,20230217
ORD-2023-10954,2023-02-17,2023-02-22,CUST-0175,PROD-0008,GEO-0016,3798.0,2,0.0,1590.65,5,0,20230217,20230222
ORD-2023-11006,2023-02-21,2023-02-28,CUST-0188,PROD-0031,GEO-0023,198.0,2,0.0,101.7,7,0,20230221,20230228
ORD-2023-14074,2023-02-22,2023-02-27,CUST-0761,PROD-0003,GEO-0018,798.0,2,0.0,347.13,5,0,20230222,20230227
ORD-2023-10505,2023-02-26,2023-03-01,CUST-0097,PROD-0049,GEO-0002,20.9,1,0.05,6.87,3,0,20230226,20230301
ORD-2023-11281,2023-02-27,2023-02-28,CUST-0240,PROD-0008,GEO-0029,7216.2,4,0.05,2795.0,1,0,20230227,20230228
ORD-2023-11956,2023-02-27,2023-03-02,CUST-0369,PROD-0019,GEO-0020,838.95,3,0.15,288.24,3,0,20230227,20230302
ORD-2023-12370,2023-02-27,2023-02-28,CUST-0433,PROD-0045,GEO-0003,132.0,2,0.4,32.8,1,0,20230227,20230228
ORD-2023-12737,2023-02-28,2023-03-03,CUST-0499,PROD-0032,GEO-0028,319.0,1,0.0,152.22,3,0,20230228,20230303
ORD-2023-10739,2023-03-03,2023-03-08,CUST-0142,PROD-0058,GEO-0025,29.0,1,0.0,12.25,5,0,20230303,20230308
ORD-2023-13053,2023-03-04,2023-03-07,CUST-0565,PROD-0022,GEO-0007,153.3,1,0.3,54.07,3,0,20230304,20230307
ORD-2023-11992,2023-03-08,2023-03-10,CUST-0377,PROD-0053,GEO-0029,24.0,2,0.0,2.41,2,0,20230308,20230310
ORD-2023-13405,2023-03-09,2023-03-13,CUST-0626,PROD-0048,GEO-0018,28.0,1,0.0,13.44,4,0,20230309,20230313
ORD-2023-13875,2023-03-14,2023-03-16,CUST-0725,PROD-0008,GEO-0014,5697.0,3,0.0,2382.95,2,0,20230314,20230316
ORD-2023-11946,2023-03-15,2023-03-18,CUST-0365,PROD-0027,GEO-0006,194.6,2,0.3,38.56,3,0,20230315,20230318
ORD-2023-13195,2023-03-17,2023-03-20,CUST-0591,PROD-0011,GEO-0008,387.0,3,0.0,240.35,3,0,20230317,20230320
ORD-2023-10662,2023-03-19,2023-03-21,CUST-0129,PROD-0051,GEO-0018,18.0,1,0.0,8.14,2,0,20230319,20230321
ORD-2023-13481,2023-03-19,2023-03-20,CUST-0641,PROD-0005,GEO-0011,2850.0,3,0.0,1040.0,1,1,20230319,20230320
ORD-2023-10903,2023-03-20,2023-03-23,CUST-0166,PROD-0031,GEO-0020,138.6,2,0.3,36.36,3,0,20230320,20230323
ORD-2023-12658,2023-03-20,2023-03-24,CUST-0485,PROD-0019,GEO-0001,329.0,1,0.0,143.31,4,0,20230320,20230324
ORD-2023-12968,2023-03-20,2023-03-22,CUST-0545,PROD-0032,GEO-0007,765.6,3,0.2,271.58,2,1,20230320,20230322
ORD-2023-10782,2023-03-22,2023-03-27,CUST-0149,PROD-0051,GEO-0030,36.0,2,0.0,13.53,5,0,20230322,20230327
ORD-2023-11484,2023-03-22,2023-03-28,CUST-0281,PROD-0043,GEO-0001,59.0,1,0.0,31.7,6,0,20230322,20230328
ORD-2023-13406,2023-03-22,2023-03-27,CUST-0626,PROD-0021,GEO-0018,399.0,1,0.0,204.59,5,0,20230322,20230327
ORD-2023-12216,2023-03-23,2023-03-24,CUST-0410,PROD-0008,GEO-0017,1804.05,1,0.05,698.33,1,0,20230323,20230324
ORD-2023-13575,2023-03-23,2023-03-30,CUST-0659,PROD-0050,GEO-0022,84.0,2,0.0,45.74,7,0,20230323,20230330
ORD-2023-11106,2023-03-24,2023-03-25,CUST-0204,PROD-0034,GEO-0028,104.0,2,0.2,45.65,1,0,20230324,20230325
ORD-2023-14116,2023-03-24,2023-03-27,CUST-0768,PROD-0026,GEO-0024,898.2,3,0.4,43.43,3,0,20230324,20230327
ORD-2023-12688,2023-03-28,2023-03-29,CUST-0491,PROD-0060,GEO-0013,56.0,4,0.0,14.82,1,0,20230328,20230329
ORD-2023-11051,2023-03-29,2023-03-31,CUST-0194,PROD-0018,GEO-0005,199.0,1,0.0,84.43,2,0,20230329,20230331
ORD-2023-12994,2023-03-29,2023-04-02,CUST-0551,PROD-0015,GEO-0021,89.0,1,0.0,48.35,4,0,20230329,20230402
ORD-2023-13055,2023-03-29,2023-04-01,CUST-0565,PROD-0026,GEO-0007,299.4,1,0.4,13.29,3,0,20230329,20230401
ORD-2023-14439,2023-03-30,2023-04-04,CUST-0846,PROD-0019,GEO-0031,1052.8,4,0.2,310.28,5,0,20230330,20230404
ORD-2023-10561,2023-03-31,2023-04-02,CUST-0109,PROD-0032,GEO-0029,287.1,1,0.1,121.63,2,0,20230331,20230402
ORD-2023-10825,2023-03-31,2023-04-01,CUST-0156,PROD-0058,GEO-0018,78.3,3,0.1,31.18,1,0,20230331,20230401
ORD-2023-10293,2023-04-01,2023-04-03,CUST-0065,PROD-0025,GEO-0027,649.0,1,0.0,265.29,2,1,20230401,20230403
ORD-2023-11718,2023-04-02,2023-04-03,CUST-0324,PROD-0059,GEO-0017,9.35,1,0.15,2.16,1,0,20230402,20230403
ORD-2023-13987,2023-04-03,2023-04-05,CUST-0748,PROD-0054,GEO-0010,299.0,1,0.0,154.58,2,0,20230403,20230405
ORD-2023-10663,2023-04-04,2023-04-07,CUST-0129,PROD-0046,GEO-0018,32.3,1,0.05,12.12,3,0,20230404,20230407
ORD-2023-13246,2023-04-08,2023-04-09,CUST-0598,PROD-0027,GEO-0027,111.2,1,0.2,32.76,1,0,20230408,20230409
ORD-2023-12097,2023-04-09,2023-04-14,CUST-0393,PROD-0024,GEO-0008,478.4,2,0.2,187.59,5,0,20230409,20230414
ORD-2023-12189,2023-04-09,2023-04-12,CUST-0406,PROD-0036,GEO-0002,245.0,5,0.0,122.29,3,0,20230409,20230412
ORD-2023-13542,2023-04-10,2023-04-12,CUST-0651,PROD-0037,GEO-0007,630.0,3,0.0,349.4,2,1,20230410,20230412
ORD-2023-10179,2023-04-12,2023-04-15,CUST-0036,PROD-0051,GEO-0010,17.1,1,0.05,5.74,3,0,20230412,20230415
ORD-2023-14389,2023-04-12,2023-04-13,CUST-0836,PROD-0026,GEO-0012,898.2,2,0.1,328.73,1,0,20230412,20230413
ORD-2023-10931,2023-04-15,2023-04-18,CUST-0170,PROD-0059,GEO-0003,31.35,3,0.05,10.01,3,0,20230415,20230418
ORD-2023-13138,2023-04-16,2023-04-18,CUST-0582,PROD-0059,GEO-0009,8.8,1,0.2,-0.28,2,0,20230416,20230418
ORD-2023-13876,2023-04-16,2023-04-17,CUST-0725,PROD-0026,GEO-0014,299.4,1,0.4,13.69,1,0,20230416,20230417
ORD-2023-12346,2023-04-17,2023-04-19,CUST-0427,PROD-0026,GEO-0005,948.1,2,0.05,380.2,2,0,20230417,20230419
ORD-2023-10595,2023-04-19,2023-04-21,CUST-0116,PROD-0024,GEO-0015,1270.75,5,0.15,541.52,2,0,20230419,20230421
ORD-2023-11719,2023-04-19,2023-04-21,CUST-0324,PROD-0018,GEO-0017,358.2,2,0.1,127.09,2,0,20230419,20230421
ORD-2023-11916,2023-04-19,2023-04-22,CUST-0360,PROD-0051,GEO-0013,18.0,1,0.0,6.51,3,0,20230419,20230422
ORD-2023-10087,2023-04-20,2023-04-26,CUST-0018,PROD-0002,GEO-0001,899.0,1,0.0,374.92,6,1,20230420,20230426
ORD-2023-11368,2023-04-21,2023-04-24,CUST-0257,PROD-0012,GEO-0030,141.6,3,0.2,70.85,3,0,20230421,20230424
ORD-2023-10088,2023-04-22,2023-04-24,CUST-0019,PROD-0022,GEO-0015,197.1,1,0.1,97.11,2,0,20230422,20230424
ORD-2023-12521,2023-04-22,2023-04-27,CUST-0461,PROD-0034,GEO-0023,195.0,3,0.0,103.32,5,0,20230422,20230427
ORD-2023-12652,2023-04-22,2023-04-26,CUST-0484,PROD-0023,GEO-0015,224.1,1,0.1,100.24,4,0,20230422,20230426
ORD-2023-11298,2023-04-26,2023-04-30,CUST-0243,PROD-0053,GEO-0011,10.8,1,0.1,0.69,4,0,20230426,20230430
ORD-2023-10036,2023-04-28,2023-04-30,CUST-0007,PROD-0033,GEO-0032,338.0,2,0.0,160.5,2,0,20230428,20230430
ORD-2023-13851,2023-04-28,2023-04-29,CUST-0717,PROD-0046,GEO-0010,102.0,3,0.0,49.71,1,0,20230428,20230429
ORD-2023-10826,2023-05-02,2023-05-05,CUST-0156,PROD-0004,GEO-0018,989.1,1,0.1,304.99,3,0,20230502,20230505
ORD-2023-14276,2023-05-02,2023-05-04,CUST-0811,PROD-0006,GEO-0011,2598.0,2,0.0,1084.71,2,0,20230502,20230504
ORD-2023-12746,2023-05-03,2023-05-10,CUST-0499,PROD-0015,GEO-0028,84.55,1,0.05,42.71,7,1,20230503,20230510
ORD-2023-14443,2023-05-03,2023-05-09,CUST-0846,PROD-0023,GEO-0031,224.1,1,0.1,99.53,6,0,20230503,20230509
ORD-2023-13972,2023-05-04,2023-05-05,CUST-0745,PROD-0016,GEO-0018,1699.0,1,0.0,795.55,1,0,20230504,20230505
ORD-2023-10319,2023-05-05,2023-05-09,CUST-0069,PROD-0011,GEO-0005,490.2,4,0.05,284.13,4,0,20230505,20230509
ORD-2023-10618,2023-05-05,2023-05-10,CUST-0122,PROD-0036,GEO-0004,176.4,4,0.1,70.08,5,0,20230505,20230510
ORD-2023-11906,2023-05-06,2023-05-08,CUST-0360,PROD-0017,GEO-0013,2376.6,4,0.15,831.35,2,0,20230506,20230508
ORD-2023-10592,2023-05-07,2023-05-14,CUST-0116,PROD-0015,GEO-0015,71.2,1,0.2,31.77,7,0,20230507,20230514
ORD-2023-12615,2023-05-08,2023-05-09,CUST-0476,PROD-0046,GEO-0030,32.3,1,0.05,12.02,1,0,20230508,20230509
ORD-2023-10777,2023-05-09,2023-05-12,CUST-0148,PROD-0033,GEO-0019,507.0,3,0.0,232.17,3,0,20230509,20230512
ORD-2023-10011,2023-05-10,2023-05-12,CUST-0003,PROD-0016,GEO-0031,6456.2,4,0.05,2834.26,2,0,20230510,20230512
ORD-2023-11236,2023-05-11,2023-05-16,CUST-0232,PROD-0040,GEO-0023,48.3,1,0.3,14.14,5,0,20230511,20230516
ORD-2023-14135,2023-05-11,2023-05-13,CUST-0774,PROD-0015,GEO-0015,89.0,1,0.0,47.1,2,0,20230511,20230513
ORD-2023-12630,2023-05-13,2023-05-14,CUST-0480,PROD-0007,GEO-0006,2997.0,3,0.0,1246.92,1,0,20230513,20230514
ORD-2023-10361,2023-05-16,2023-05-20,CUST-0076,PROD-0028,GEO-0029,3355.8,6,0.3,620.11,4,0,20230516,20230520
ORD-2023-13289,2023-05-17,2023-05-20,CUST-0608,PROD-0017,GEO-0029,629.1,1,0.1,242.96,3,0,20230517,20230520
ORD-2023-14077,2023-05-17,2023-05-20,CUST-0761,PROD-0044,GEO-0018,75.05,1,0.05,39.78,3,1,20230517,20230520
ORD-2023-13064,2023-05-18,2023-05-22,CUST-0566,PROD-0022,GEO-0022,416.1,2,0.05,212.57,4,0,20230518,20230522
ORD-2023-10593,2023-05-19,2023-05-24,CUST-0116,PROD-0006,GEO-0015,4936.2,4,0.05,1921.35,5,0,20230519,20230524
ORD-2023-11910,2023-05-20,2023-05-21,CUST-0360,PROD-0034,GEO-0013,61.75,1,0.05,33.6,1,0,20230520,20230521
ORD-2023-12887,2023-05-20,2023-05-21,CUST-0523,PROD-0044,GEO-0007,67.15,1,0.15,29.02,1,0,20230520,20230521
ORD-2023-12455,2023-05-21,2023-05-23,CUST-0453,PROD-0055,GEO-0011,139.0,1,0.0,68.87,2,0,20230521,20230523
ORD-2023-13961,2023-05-22,2023-05-27,CUST-0743,PROD-0051,GEO-0012,54.0,3,0.0,18.82,5,0,20230522,20230527
ORD-2023-11382,2023-05-23,2023-05-24,CUST-0260,PROD-0037,GEO-0031,168.0,1,0.2,71.23,1,0,20230523,20230524
ORD-2023-11683,2023-05-24,2023-05-26,CUST-0319,PROD-0039,GEO-0009,25.6,1,0.2,7.2,2,0,20230524,20230526
ORD-2023-12553,2023-05-26,2023-05-27,CUST-0466,PROD-0053,GEO-0019,24.0,2,0.0,2.31,1,0,20230526,20230527
ORD-2023-13577,2023-05-27,2023-05-30,CUST-0660,PROD-0021,GEO-0005,399.0,1,0.0,202.97,3,0,20230527,20230530
ORD-2023-11925,2023-05-28,2023-05-30,CUST-0361,PROD-0020,GEO-0010,663.1,2,0.05,333.82,2,0,20230528,20230530
ORD-2023-12303,2023-05-28,2023-05-29,CUST-0423,PROD-0042,GEO-0017,83.3,2,0.15,41.01,1,0,20230528,20230529
ORD-2023-13888,2023-05-28,2023-05-29,CUST-0728,PROD-0034,GEO-0020,104.0,2,0.2,43.0,1,0,20230528,20230529
ORD-2023-10590,2023-05-29,2023-05-30,CUST-0116,PROD-0035,GEO-0015,71.25,1,0.05,34.9,1,0,20230529,20230530
ORD-2023-10833,2023-05-29,2023-05-31,CUST-0156,PROD-0019,GEO-0018,329.0,1,0.0,144.74,2,0,20230529,20230531
ORD-2023-10018,2023-05-30,2023-06-02,CUST-0004,PROD-0009,GEO-0021,1482.3,3,0.1,503.11,3,0,20230530,20230602
ORD-2023-10254,2023-05-30,2023-06-01,CUST-0059,PROD-0011,GEO-0003,258.0,2,0.0,157.72,2,0,20230530,20230601
ORD-2023-13200,2023-05-30,2023-06-02,CUST-0592,PROD-0024,GEO-0004,598.0,2,0.0,308.66,3,0,20230530,20230602
ORD-2023-13574,2023-05-30,2023-06-06,CUST-0659,PROD-0009,GEO-0022,2964.6,6,0.1,1016.46,7,0,20230530,20230606
ORD-2023-10145,2023-05-31,2023-06-03,CUST-0033,PROD-0041,GEO-0026,35.1,1,0.1,15.56,3,0,20230531,20230603
ORD-2023-13227,2023-05-31,2023-06-03,CUST-0596,PROD-0060,GEO-0015,42.0,3,0.0,16.5,3,0,20230531,20230603
ORD-2023-11377,2023-06-02,2023-06-04,CUST-0260,PROD-0047,GEO-0031,61.2,3,0.15,18.62,2,0,20230602,20230604
ORD-2023-12888,2023-06-02,2023-06-03,CUST-0523,PROD-0027,GEO-0007,139.0,1,0.0,59.81,1,0,20230602,20230603
ORD-2023-11024,2023-06-04,2023-06-05,CUST-0191,PROD-0056,GEO-0001,916.0,4,0.0,462.56,1,0,20230604,20230605
ORD-2023-12992,2023-06-04,2023-06-07,CUST-0551,PROD-0004,GEO-0021,3297.0,3,0.0,1247.02,3,0,20230604,20230607
ORD-2023-10528,2023-06-06,2023-06-08,CUST-0104,PROD-0004,GEO-0010,1099.0,1,0.0,414.65,2,0,20230606,20230608
ORD-2023-10850,2023-06-07,2023-06-09,CUST-0160,PROD-0022,GEO-0031,219.0,1,0.0,120.4,2,0,20230607,20230609
ORD-2023-12344,2023-06-08,2023-06-10,CUST-0427,PROD-0017,GEO-0005,699.0,1,0.0,312.76,2,0,20230608,20230610
ORD-2023-13477,2023-06-08,2023-06-11,CUST-0641,PROD-0009,GEO-0011,439.2,1,0.2,112.58,3,0,20230608,20230611
ORD-2023-10042,2023-06-09,2023-06-12,CUST-0009,PROD-0003,GEO-0032,1596.0,4,0.0,691.96,3,0,20230609,20230612
ORD-2023-11363,2023-06-09,2023-06-10,CUST-0257,PROD-0054,GEO-0030,568.1,2,0.05,277.11,1,0,20230609,20230610
ORD-2023-11851,2023-06-09,2023-06-11,CUST-0347,PROD-0049,GEO-0001,39.6,3,0.4,-2.66,2,0,20230609,20230611
ORD-2023-12773,2023-06-09,2023-06-11,CUST-0508,PROD-0027,GEO-0005,264.1,2,0.05,102.73,2,0,20230609,20230611
ORD-2023-10559,2023-06-11,2023-06-14,CUST-0108,PROD-0052,GEO-0007,38.0,2,0.0,11.99,3,0,20230611,20230614
ORD-2023-11878,2023-06-12,2023-06-15,CUST-0353,PROD-0043,GEO-0020,177.0,3,0.0,84.48,3,0,20230612,20230615
ORD-2023-13247,2023-06-13,2023-06-15,CUST-0598,PROD-0020,GEO-0027,314.1,1,0.1,147.19,2,0,20230613,20230615
ORD-2023-14034,2023-06-13,2023-06-15,CUST-0756,PROD-0031,GEO-0015,198.0,2,0.0,99.73,2,0,20230613,20230615
ORD-2023-11686,2023-06-14,2023-06-19,CUST-0319,PROD-0035,GEO-0009,127.5,2,0.15,54.99,5,0,20230614,20230619
ORD-2023-11601,2023-06-15,2023-06-17,CUST-0307,PROD-0047,GEO-0013,24.0,1,0.0,8.93,2,0,20230615,20230617
ORD-2023-10725,2023-06-16,2023-06-19,CUST-0140,PROD-0025,GEO-0006,551.65,1,0.15,166.42,3,0,20230616,20230619
ORD-2023-11362,2023-06-16,2023-06-19,CUST-0257,PROD-0048,GEO-0030,67.2,3,0.2,21.75,3,0,20230616,20230619
ORD-2023-12676,2023-06-16,2023-06-18,CUST-0489,PROD-0033,GEO-0024,169.0,1,0.0,78.02,2,0,20230616,20230618
ORD-2023-14428,2023-06-17,2023-06-18,CUST-0844,PROD-0043,GEO-0010,50.15,1,0.15,20.77,1,0,20230617,20230618
ORD-2023-11462,2023-06-18,2023-06-22,CUST-0276,PROD-0018,GEO-0022,189.05,1,0.05,74.33,4,0,20230618,20230622
ORD-2023-12655,2023-06-18,2023-06-20,CUST-0485,PROD-0053,GEO-0001,12.0,1,0.0,2.37,2,0,20230618,20230620
ORD-2023-13836,2023-06-18,2023-06-21,CUST-0712,PROD-0037,GEO-0030,630.0,3,0.0,348.37,3,0,20230618,20230621
ORD-2023-13926,2023-06-19,2023-06-22,CUST-0735,PROD-0028,GEO-0012,3355.8,6,0.3,636.09,3,1,20230619,20230622
ORD-2023-10615,2023-06-20,2023-06-22,CUST-0122,PROD-0030,GEO-0004,194.65,1,0.15,77.84,2,0,20230620,20230622
ORD-2023-14477,2023-06-21,2023-06-23,CUST-0850,PROD-0005,GEO-0016,4275.0,6,0.25,642.29,2,0,20230621,20230623
ORD-2023-12005,2023-06-22,2023-06-23,CUST-0379,PROD-0026,GEO-0003,349.3,1,0.3,64.82,1,1,20230622,20230623
ORD-2023-11725,2023-06-23,2023-06-24,CUST-0325,PROD-0012,GEO-0008,56.05,1,0.05,33.42,1,0,20230623,20230624
ORD-2023-12910,2023-06-23,2023-06-25,CUST-0528,PROD-0023,GEO-0014,236.55,1,0.05,112.0,2,1,20230623,20230625
ORD-2023-12460,2023-06-24,2023-06-27,CUST-0454,PROD-0024,GEO-0021,299.0,1,0.0,155.75,3,0,20230624,20230627
ORD-2023-11924,2023-06-25,2023-06-27,CUST-0361,PROD-0021,GEO-0010,1137.15,3,0.05,548.13,2,0,20230625,20230627
ORD-2023-13877,2023-06-25,2023-06-30,CUST-0726,PROD-0011,GEO-0009,928.8,8,0.1,532.54,5,0,20230625,20230630
ORD-2023-14314,2023-06-25,2023-06-29,CUST-0819,PROD-0034,GEO-0032,130.0,2,0.0,71.69,4,1,20230625,20230629
ORD-2023-13014,2023-06-27,2023-06-30,CUST-0555,PROD-0046,GEO-0022,32.3,1,0.05,11.77,3,0,20230627,20230630
ORD-2023-11371,2023-06-29,2023-07-01,CUST-0258,PROD-0042,GEO-0024,34.3,1,0.3,10.14,2,0,20230629,20230701
ORD-2023-14033,2023-06-29,2023-07-03,CUST-0756,PROD-0030,GEO-0015,114.5,1,0.5,-1.34,4,1,20230629,20230703
ORD-2023-12217,2023-06-30,2023-07-01,CUST-0410,PROD-0013,GEO-0017,138.0,2,0.0,85.15,1,0,20230630,20230701
ORD-2023-12282,2023-06-30,2023-07-03,CUST-0420,PROD-0016,GEO-0017,1699.0,1,0.0,795.54,3,0,20230630,20230703
ORD-2023-12397,2023-06-30,2023-07-02,CUST-0437,PROD-0052,GEO-0032,57.0,3,0.0,18.63,2,0,20230630,20230702
ORD-2023-12512,2023-06-30,2023-07-02,CUST-0460,PROD-0020,GEO-0032,1047.0,3,0.0,548.47,2,1,20230630,20230702
ORD-2023-12538,2023-07-01,2023-07-04,CUST-0463,PROD-0011,GEO-0020,129.0,1,0.0,79.49,3,0,20230701,20230704
ORD-2023-14186,2023-07-02,2023-07-07,CUST-0787,PROD-0031,GEO-0012,89.1,1,0.1,40.24,5,1,20230702,20230707
ORD-2023-10294,2023-07-03,2023-07-04,CUST-0065,PROD-0046,GEO-0027,30.6,1,0.1,11.32,1,0,20230703,20230704
ORD-2023-11753,2023-07-03,2023-07-06,CUST-0330,PROD-0035,GEO-0018,71.25,1,0.05,37.39,3,0,20230703,20230706
ORD-2023-11880,2023-07-04,2023-07-07,CUST-0353,PROD-0059,GEO-0020,11.0,1,0.0,0.4,3,0,20230704,20230707
ORD-2023-14383,2023-07-04,2023-07-08,CUST-0834,PROD-0053,GEO-0005,96.0,8,0.0,33.84,4,0,20230704,20230708
ORD-2023-10491,2023-07-05,2023-07-07,CUST-0096,PROD-0030,GEO-0024,194.65,1,0.15,79.73,2,0,20230705,20230707
ORD-2023-10520,2023-07-05,2023-07-07,CUST-0101,PROD-0039,GEO-0015,25.6,1,0.2,7.2,2,0,20230705,20230707
ORD-2023-11449,2023-07-06,2023-07-10,CUST-0276,PROD-0060,GEO-0022,14.0,1,0.0,4.54,4,0,20230706,20230710
ORD-2023-11917,2023-07-06,2023-07-10,CUST-0360,PROD-0007,GEO-0013,1998.0,2,0.0,824.02,4,0,20230706,20230710
ORD-2023-10216,2023-07-07,2023-07-13,CUST-0048,PROD-0043,GEO-0008,53.1,1,0.1,22.51,6,1,20230707,20230713
ORD-2023-11373,2023-07-08,2023-07-10,CUST-0259,PROD-0016,GEO-0009,8070.25,5,0.05,3550.03,2,0,20230708,20230710
ORD-2023-14476,2023-07-09,2023-07-12,CUST-0850,PROD-0010,GEO-0016,5796.0,4,0.0,2369.73,3,0,20230709,20230712
ORD-2023-12488,2023-07-12,2023-07-14,CUST-0457,PROD-0028,GEO-0004,2876.4,4,0.1,1057.57,2,0,20230712,20230714
ORD-2023-13129,2023-07-13,2023-07-16,CUST-0580,PROD-0026,GEO-0004,449.1,1,0.1,165.5,3,1,20230713,20230716
ORD-2023-12466,2023-07-14,2023-07-19,CUST-0454,PROD-0057,GEO-0021,121.5,3,0.1,52.18,5,0,20230714,20230719
ORD-2023-12645,2023-07-14,2023-07-16,CUST-0483,PROD-0032,GEO-0027,319.0,1,0.0,153.45,2,1,20230714,20230716
ORD-2023-11237,2023-07-15,2023-07-18,CUST-0232,PROD-0035,GEO-0023,67.5,1,0.1,31.59,3,0,20230715,20230718
ORD-2023-12090,2023-07-15,2023-07-18,CUST-0391,PROD-0034,GEO-0015,123.5,2,0.05,60.48,3,0,20230715,20230718
ORD-2023-12199,2023-07-15,2023-07-18,CUST-0407,PROD-0022,GEO-0032,186.15,1,0.15,85.75,3,0,20230715,20230718
ORD-2023-10596,2023-07-16,2023-07-18,CUST-0116,PROD-0047,GEO-0015,50.4,3,0.3,4.62,2,1,20230716,20230718
ORD-2023-11361,2023-07-16,2023-07-20,CUST-0257,PROD-0060,GEO-0030,14.0,1,0.0,3.45,4,0,20230716,20230720
ORD-2023-14340,2023-07-16,2023-07-17,CUST-0824,PROD-0011,GEO-0012,516.0,4,0.0,311.43,1,0,20230716,20230717
ORD-2023-10240,2023-07-17,2023-07-19,CUST-0055,PROD-0042,GEO-0014,490.0,10,0.0,253.24,2,0,20230717,20230719
ORD-2023-11908,2023-07-17,2023-07-21,CUST-0360,PROD-0037,GEO-0013,210.0,1,0.0,116.2,4,0,20230717,20230721
ORD-2023-12493,2023-07-17,2023-07-19,CUST-0457,PROD-0008,GEO-0004,5412.15,3,0.05,2093.67,2,0,20230717,20230719
ORD-2023-13198,2023-07-17,2023-07-19,CUST-0592,PROD-0023,GEO-0004,199.2,1,0.2,75.89,2,0,20230717,20230719
ORD-2023-10013,2023-07-20,2023-07-23,CUST-0003,PROD-0021,GEO-0031,558.6,2,0.3,171.26,3,0,20230720,20230723
ORD-2023-10937,2023-07-20,2023-07-23,CUST-0170,PROD-0022,GEO-0003,624.15,3,0.05,323.06,3,1,20230720,20230723
ORD-2023-10626,2023-07-21,2023-07-26,CUST-0124,PROD-0010,GEO-0029,2898.0,2,0.0,1191.75,5,0,20230721,20230726
ORD-2023-12289,2023-07-21,2023-07-24,CUST-0421,PROD-0008,GEO-0023,5697.0,3,0.0,2382.93,3,0,20230721,20230724
ORD-2023-10536,2023-07-22,2023-07-23,CUST-0105,PROD-0034,GEO-0018,260.0,4,0.0,139.45,1,0,20230722,20230723
ORD-2023-12738,2023-07-22,2023-07-25,CUST-0499,PROD-0019,GEO-0028,329.0,1,0.0,144.73,3,0,20230722,20230725
ORD-2023-14247,2023-07-23,2023-07-28,CUST-0804,PROD-0049,GEO-0016,83.6,4,0.05,26.78,5,0,20230723,20230728
ORD-2023-12464,2023-07-24,2023-07-29,CUST-0454,PROD-0055,GEO-0021,556.0,4,0.0,281.56,5,0,20230724,20230729
ORD-2023-12190,2023-07-25,2023-07-28,CUST-0406,PROD-0008,GEO-0002,3798.0,2,0.0,1585.41,3,0,20230725,20230728
ORD-2023-13252,2023-07-25,2023-07-27,CUST-0598,PROD-0048,GEO-0027,26.6,1,0.05,11.62,2,0,20230725,20230727
ORD-2023-11700,2023-07-26,2023-07-27,CUST-0320,PROD-0015,GEO-0004,75.65,1,0.15,35.36,1,0,20230726,20230727
ORD-2023-10753,2023-07-27,2023-08-02,CUST-0145,PROD-0031,GEO-0015,168.3,2,0.15,69.03,6,0,20230727,20230802
ORD-2023-11720,2023-07-28,2023-08-02,CUST-0324,PROD-0047,GEO-0017,64.8,3,0.1,27.45,5,0,20230728,20230802
ORD-2023-11458,2023-07-29,2023-08-05,CUST-0276,PROD-0027,GEO-0022,291.9,3,0.3,50.24,7,0,20230729,20230805
