Order ID,Order Date,Ship Date,Customer ID,Product ID,Region,State,City,Category,Sub-Category,Sales,Quantity,Discount,Profit
ORD-2023-13920,2023-01-09,2023-01-12,CUST-0735,PROD-0015,South,Florida,Miami,Technology,Accessories,160.2,2,0.1,82.76
ORD-2023-11419,2023-01-11,2023-01-12,CUST-0269,PROD-0030,West,Nevada,Las Vegas,Furniture,Bookcases,618.3,3,0.1,277.24
ORD-2023-13523,2023-01-13,2023-01-15,CUST-0647,PROD-0017,South,Florida,Orlando,Technology,Copiers & Printers,1258.2,2,0.1,487.38
ORD-2023-13255,2023-01-14,2023-01-18,CUST-0598,PROD-0035,Central,Texas,Austin,Furniture,Furnishings,63.75,1,0.15,29.78
ORD-2023-12350,2023-01-16,2023-01-18,CUST-0429,PROD-0043,Central,Texas,Dallas,Office Supplies,Art,118.0,2,0.0,62.11
ORD-2023-10413,2023-01-18,2023-01-20,CUST-0084,PROD-0013,Central,Illinois,Chicago,Technology,Accessories,69.0,1,0.0,43.92
ORD-2023-10783,2023-01-19,2023-01-22,CUST-0149,PROD-0056,Central,Ohio,Cleveland,Office Supplies,Appliances,1030.5,5,0.1,460.19
ORD-2023-10402,2023-01-25,2023-01-27,CUST-0082,PROD-0039,Central,Texas,Houston,Office Supplies,Storage,57.6,2,0.1,21.58
ORD-2023-12731,2023-01-25,2023-01-26,CUST-0498,PROD-0014,Central,Texas,Dallas,Technology,Accessories,111.75,1,0.25,53.21
ORD-2023-12470,2023-01-26,2023-01-28,CUST-0454,PROD-0043,South,Florida,Orlando,Office Supplies,Art,168.15,3,0.05,75.91
ORD-2023-12990,2023-01-28,2023-02-02,CUST-0551,PROD-0012,South,Florida,Orlando,Technology,Accessories,212.4,4,0.1,116.55
ORD-2023-12025,2023-01-30,2023-02-06,CUST-0382,PROD-0026,West,Washington,Seattle,Furniture,Tables,499.0,1,0.0,212.53
ORD-2023-11380,2023-02-03,2023-02-05,CUST-0260,PROD-0020,East,Pennsylvania,Pittsburgh,Furniture,Chairs,349.0,1,0.0,185.67
ORD-2023-10225,2023-02-05,2023-02-09,CUST-0052,PROD-0041,South,Virginia,Richmond,Office Supplies,Storage,54.6,2,0.3,18.47
ORD-2023-12206,2023-02-05,2023-02-12,CUST-0408,PROD-0053,West,Colorado,Denver,Office Supplies,Binders,12.0,1,0.0,4.14
ORD-2023-14381,2023-02-07,2023-02-09,CUST-0834,PROD-0050,West,California,San Diego,Office Supplies,Binders,84.0,2,0.0,42.43
ORD-2023-14202,2023-02-09,2023-02-11,CUST-0789,PROD-0055,East,New York,New York City,Office Supplies,Appliances,264.1,2,0.05,126.88
ORD-2023-13398,2023-02-10,2023-02-13,CUST-0626,PROD-0028,East,New Jersey,Newark,Furniture,Tables,1438.2,2,0.1,528.63
ORD-2023-11378,2023-02-12,2023-02-15,CUST-0260,PROD-0039,East,Pennsylvania,Pittsburgh,Office Supplies,Storage,76.8,3,0.2,26.21
ORD-2023-12143,2023-02-12,2023-02-17,CUST-0399,PROD-0046,West,California,San Diego,Office Supplies,Paper,102.0,3,0.0,39.91
ORD-2023-12650,2023-02-12,2023-02-14,CUST-0484,PROD-0028,South,North Carolina,Charlotte,Furniture,Tables,679.15,1,0.15,222.97
ORD-2023-10895,2023-02-14,2023-02-17,CUST-0165,PROD-0013,East,Massachusetts,Boston,Technology,Accessories,138.0,2,0.0,84.19
ORD-2023-12218,2023-02-14,2023-02-17,CUST-0410,PROD-0047,South,Tennessee,Nashville,Office Supplies,Paper,22.8,1,0.05,9.14
ORD-2023-10954,2023-02-17,2023-02-22,CUST-0175,PROD-0008,West,Oregon,Portland,Technology,Laptops,3798.0,2,0.0,1590.65
ORD-2023-11006,2023-02-21,2023-02-28,CUST-0188,PROD-0031,Central,Texas,Houston,Furniture,Bookcases,198.0,2,0.0,101.7
ORD-2023-14074,2023-02-22,2023-02-27,CUST-0761,PROD-0003,East,New Jersey,Newark,Technology,Phones,798.0,2,0.0,347.13
ORD-2023-10505,2023-02-26,2023-03-01,CUST-0097,PROD-0049,East,Massachusetts,Boston,Office Supplies,Paper,20.9,1,0.05,6.87
ORD-2023-11281,2023-02-27,2023-02-28,CUST-0240,PROD-0008,West,Nevada,Las Vegas,Technology,Laptops,7216.2,4,0.05,2795.0
ORD-2023-11956,2023-02-27,2023-03-02,CUST-0369,PROD-0019,West,Washington,Seattle,Technology,Copiers & Printers,838.95,3,0.15,288.24
ORD-2023-12370,2023-02-27,2023-02-28,CUST-0433,PROD-0045,Central,Illinois,Chicago,Office Supplies,Art,132.0,2,0.4,32.8
ORD-2023-12737,2023-02-28,2023-03-03,CUST-0499,PROD-0032,East,New York,Buffalo,Furniture,Bookcases,319.0,1,0.0,152.22
ORD-2023-10739,2023-03-03,2023-03-08,CUST-0142,PROD-0058,West,California,San Francisco,Office Supplies,Fasteners,29.0,1,0.0,12.25
ORD-2023-13053,2023-03-04,2023-03-07,CUST-0565,PROD-0022,West,Washington,Spokane,Furniture,Chairs,153.3,1,0.3,54.07
ORD-2023-11992,2023-03-08,2023-03-10,CUST-0377,PROD-0053,West,Nevada,Las Vegas,Office Supplies,Binders,24.0,2,0.0,2.41
ORD-2023-13405,2023-03-09,2023-03-13,CUST-0626,PROD-0048,East,New Jersey,Newark,office supplies,Paper,28.0,1,0.0,13.44
ORD-2023-13875,2023-03-14,2023-03-16,CUST-0725,PROD-0008,East,New York,New York City,Technology,Laptops,5697.0,3,0.0,2382.95
ORD-2023-11946,2023-03-15,2023-03-18,CUST-0365,PROD-0027,East,Pennsylvania,Philadelphia,Furniture,Tables,194.6,2,0.3,38.56
ORD-2023-13195,2023-03-17,2023-03-20,CUST-0591,PROD-0011,West,California,Los Angeles,Technology,Accessories,387.0,3,0.0,240.35
ORD-2023-10662,2023-03-19,2023-03-21,CUST-0129,PROD-0051,East,New Jersey,Newark,Office Supplies,Binders,18.0,1,0.0,8.14
ORD-2023-13481,2023-03-19,2023-03-20,CUST-0641,PROD-0005,West,California,San Jose,Technology,Phones,2850.0,3,0.0,1040.0
ORD-2023-10903,2023-03-20,2023-03-23,CUST-0166,PROD-0031,West,Washington,Seattle,Furniture,Bookcases,138.6,2,0.3,36.36
ORD-2023-12658,2023-03-20,2023-03-24,CUST-0485,PROD-0019,Central,Texas,San Antonio,Technology,Copiers & Printers,329.0,1,0.0,143.31
ORD-2023-12968,2023-03-20,2023-03-22,CUST-0545,PROD-0032,West,Washington,Spokane,Furniture,Bookcases,765.6,3,0.2,271.58
ORD-2023-10782,2023-03-22,2023-03-27,CUST-0149,PROD-0051,Central,Ohio,Cleveland,Office Supplies,Binders,36.0,2,0.0,13.53
ORD-2023-11484,2023-03-22,2023-03-28,CUST-0281,PROD-0043,Central,Texas,San Antonio,Office Supplies,Art,59.0,1,0.0,31.7
ORD-2023-13406,2023-03-22,2023-03-27,CUST-0626,PROD-0021,East,New Jersey,Newark,Furniture,Chairs,399.0,1,0.0,204.59
ORD-2023-12216,2023-03-23,2023-03-24,CUST-0410,PROD-0008,South,Tennessee,Nashville,Technology,Laptops,1804.05,1,0.05,698.33
ORD-2023-13575,2023-03-23,2023-03-30,CUST-0659,PROD-0050,West,Colorado,Denver,Office Supplies,Binders,84.0,2,0.0,45.74
ORD-2023-11106,2023-03-24,2023-03-25,CUST-0204,PROD-0034,East,New York,Buffalo,Furniture,Furnishings,104.0,2,0.2,45.65
ORD-2023-14116,2023-03-24,2023-03-27,CUST-0768,PROD-0026,Central,Michigan,Detroit,Furniture,Tables,898.2,3,0.4,43.43
ORD-2023-12688,2023-03-28,2023-03-29,CUST-0491,PROD-0060,South,Virginia,Richmond,Office Supplies,Fasteners,56.0,4,0.0,14.82
ORD-2023-11051,2023-03-29,2023-03-31,CUST-0194,PROD-0018,West,California,San Diego,Technology,Copiers & Printers,199.0,1,0.0,84.43
ORD-2023-12994,2023-03-29,2023-04-02,CUST-0551,PROD-0015,South,Florida,Orlando,Technology,Accessories,89.0,1,0.0,48.35
ORD-2023-13055,2023-03-29,2023-04-01,CUST-0565,PROD-0026,West,Washington,Spokane,Furniture,Tables,299.4,1,0.4,13.29
ORD-2023-14439,2023-03-30,2023-04-04,CUST-0846,PROD-0019,East,Pennsylvania,Pittsburgh,Technology,Copiers & Printers,1052.8,4,0.2,310.28
ORD-2023-10561,2023-03-31,2023-04-02,CUST-0109,PROD-0032,West,Nevada,Las Vegas,Furniture,Bookcases,287.1,1,0.1,121.63
ORD-2023-10825,2023-03-31,2023-04-01,CUST-0156,PROD-0058,East,New Jersey,Newark,Office Supplies,Fasteners,78.3,3,0.1,31.18
ORD-2023-10293,2023-04-01,2023-04-03,CUST-0065,PROD-0025,Central,Texas,Austin,Furniture,Tables,649.0,1,0.0,265.29
ORD-2023-11718,2023-04-02,2023-04-03,CUST-0324,PROD-0059,South,Tennessee,Nashville,Office Supplies,Fasteners,9.35,1,0.15,2.16
ORD-2023-13987,2023-04-03,2023-04-05,CUST-0748,PROD-0054,South,Georgia,Atlanta,Office Supplies,Appliances,299.0,1,0.0,154.58
ORD-2023-10663,2023-04-04,2023-04-07,CUST-0129,PROD-0046,East,New Jersey,Newark,Office Supplies,Paper,32.3,1,0.05,12.12
ORD-2023-13246,2023-04-08,2023-04-09,CUST-0598,PROD-0027,Central,Texas,Austin,Furniture,Tables,111.2,1,0.2,32.76
ORD-2023-12097,2023-04-09,2023-04-14,CUST-0393,PROD-0024,West,California,Los Angeles,Furniture,Chairs,478.4,2,0.2,187.59
ORD-2023-12189,2023-04-09,2023-04-12,CUST-0406,PROD-0036,East,Massachusetts,Boston,Furniture,Furnishings,245.0,5,0.0,122.29
ORD-2023-13542,2023-04-10,2023-04-12,CUST-0651,PROD-0037,West,Washington,Spokane,furniture,Furnishings,630.0,3,0.0,349.4
ORD-2023-10179,2023-04-12,2023-04-15,CUST-0036,PROD-0051,South,Georgia,Atlanta,Office Supplies,Binders,17.1,1,0.05,5.74
ORD-2023-14389,2023-04-12,2023-04-13,CUST-0836,PROD-0026,South,Florida,Miami,Furniture,Tables,898.2,2,0.1,328.73
ORD-2023-10931,2023-04-15,2023-04-18,CUST-0170,PROD-0059,Central,Illinois,Chicago,Office Supplies,Fasteners,31.35,3,0.05,10.01
ORD-2023-13138,2023-04-16,2023-04-18,CUST-0582,PROD-0059,South,Florida,Tampa,Office Supplies,Fasteners,8.8,1,0.2,-0.28
ORD-2023-13876,2023-04-16,2023-04-17,CUST-0725,PROD-0026,East,New York,New York City,Furniture,Tables,299.4,1,0.4,13.69
ORD-2023-12346,2023-04-17,2023-04-19,CUST-0427,PROD-0026,West,California,San Diego,Furniture,Tables,948.1,2,0.05,380.2
ORD-2023-10595,2023-04-19,2023-04-21,CUST-0116,PROD-0024,South,North Carolina,Charlotte,Furniture,Chairs,1270.75,5,0.15,541.52
ORD-2023-11719,2023-04-19,2023-04-21,CUST-0324,PROD-0018,South,Tennessee,Nashville,Technology,Copiers & Printers,358.2,2,0.1,127.09
ORD-2023-11916,2023-04-19,2023-04-22,CUST-0360,PROD-0051,South,Virginia,Richmond,Office Supplies,Binders,18.0,1,0.0,6.51
ORD-2023-10087,2023-04-20,2023-04-26,CUST-0018,PROD-0002,Central,Texas,San Antonio,Technology,Phones,899.0,1,0.0,374.92
ORD-2023-11368,2023-04-21,2023-04-24,CUST-0257,PROD-0012,Central,Ohio,Cleveland,Technology,Accessories,141.6,3,0.2,70.85
ORD-2023-10088,2023-04-22,2023-04-24,CUST-0019,PROD-0022,South,North Carolina,Charlotte,Furniture,Chairs,197.1,1,0.1,97.11
ORD-2023-12521,2023-04-22,2023-04-27,CUST-0461,PROD-0034,Central,Texas,Houston,Furniture,Furnishings,195.0,3,0.0,103.32
ORD-2023-12652,2023-04-22,2023-04-26,CUST-0484,PROD-0023,South,North Carolina,Charlotte,Furniture,Chairs,224.1,1,0.1,100.24
ORD-2023-11298,2023-04-26,2023-04-30,CUST-0243,PROD-0053,West,California,San Jose,Office Supplies,Binders,10.8,1,0.1,0.69
ORD-2023-10036,2023-04-28,2023-04-30,CUST-0007,PROD-0033,Central,Minnesota,Minneapolis,Furniture,Bookcases,338.0,2,0.0,160.5
ORD-2023-13851,2023-04-28,2023-04-29,CUST-0717,PROD-0046,South,Georgia,Atlanta,Office Supplies,Paper,102.0,3,0.0,49.71
ORD-2023-10826,2023-05-02,2023-05-05,CUST-0156,PROD-0004,East,New Jersey,Newark,Technology,Phones,989.1,1,0.1,304.99
ORD-2023-14276,2023-05-02,2023-05-04,CUST-0811,PROD-0006,West,California,San Jose,Technology,Laptops,2598.0,2,0.0,1084.71
ORD-2023-12746,2023-05-03,2023-05-10,CUST-0499,PROD-0015,East,New York,Buffalo,Technology,Accessories,84.55,1,0.05,42.71
ORD-2023-14443,2023-05-03,2023-05-09,CUST-0846,PROD-0023,East,Pennsylvania,Pittsburgh,Furniture,Chairs,224.1,1,0.1,99.53
ORD-2023-13972,2023-05-04,2023-05-05,CUST-0745,PROD-0016,East,New Jersey,Newark,Technology,Copiers & Printers,1699.0,1,0.0,795.55
ORD-2023-10319,2023-05-05,2023-05-09,CUST-0069,PROD-0011,West,California,San Diego,Technology,Accessories,490.2,4,0.05,284.13
ORD-2023-10618,2023-05-05,2023-05-10,CUST-0122,PROD-0036,Central,Ohio,Columbus,Furniture,Furnishings,176.4,4,0.1,70.08
ORD-2023-11906,2023-05-06,2023-05-08,CUST-0360,PROD-0017,South,Virginia,Richmond,Technology,Copiers & Printers,2376.6,4,0.15,831.35
ORD-2023-10592,2023-05-07,2023-05-14,CUST-0116,PROD-0015,South,North Carolina,Charlotte,Technology,Accessories,71.2,1,0.2,31.77
ORD-2023-12615,2023-05-08,2023-05-09,CUST-0476,PROD-0046,Central,Ohio,Cleveland,Office Supplies,Paper,32.3,1,0.05,12.02
ORD-2023-10777,2023-05-09,2023-05-12,CUST-0148,PROD-0033,Central,Texas,Dallas,Furniture,Bookcases,507.0,3,0.0,232.17
ORD-2023-10011,2023-05-10,2023-05-12,CUST-0003,PROD-0016,East,Pennsylvania,Pittsburgh,Technology,Copiers & Printers,6456.2,4,0.05,2834.26
ORD-2023-11236,2023-05-11,2023-05-16,CUST-0232,PROD-0040,Central,Texas,Houston,Office Supplies,Storage,48.3,1,0.3,14.14
ORD-2023-14135,2023-05-11,2023-05-13,CUST-0774,PROD-0015,South,North Carolina,Charlotte,Technology,Accessories,89.0,1,0.0,47.1
ORD-2023-12630,2023-05-13,2023-05-14,CUST-0480,PROD-0007,East,Pennsylvania,Philadelphia,Technology,Laptops,2997.0,3,0.0,1246.92
ORD-2023-10361,2023-05-16,2023-05-20,CUST-0076,PROD-0028,West,Nevada,Las Vegas,Furniture,Tables,3355.8,6,0.3,620.11
ORD-2023-13289,2023-05-17,2023-05-20,CUST-0608,PROD-0017,West,Nevada,Las Vegas,Technology,Copiers & Printers,629.1,1,0.1,242.96
ORD-2023-14077,2023-05-17,2023-05-20,CUST-0761,PROD-0044,East,New Jersey,Newark,Office Supplies,Art,75.05,1,0.05,39.78
ORD-2023-13064,2023-05-18,2023-05-22,CUST-0566,PROD-0022,West,Colorado,Denver,Furniture,Chairs,416.1,2,0.05,212.57
ORD-2023-10593,2023-05-19,2023-05-24,CUST-0116,PROD-0006,South,North Carolina,Charlotte,Technology,Laptops,4936.2,4,0.05,1921.35
ORD-2023-11910,2023-05-20,2023-05-21,CUST-0360,PROD-0034,South,Virginia,Richmond,Furniture,Furnishings,61.75,1,0.05,33.6
ORD-2023-12887,2023-05-20,2023-05-21,CUST-0523,PROD-0044,West,Washington,Spokane,Office Supplies,Art,67.15,1,0.15,29.02
ORD-2023-12455,2023-05-21,2023-05-23,CUST-0453,PROD-0055,West,California,San Jose,Office Supplies,Appliances,139.0,1,0.0,68.87
ORD-2023-13961,2023-05-22,2023-05-27,CUST-0743,PROD-0051,South,Florida,Miami,Office Supplies,Binders,54.0,3,0.0,18.82
ORD-2023-11382,2023-05-23,2023-05-24,CUST-0260,PROD-0037,East,Pennsylvania,Pittsburgh,Furniture,Furnishings,168.0,1,0.2,71.23
ORD-2023-11683,2023-05-24,2023-05-26,CUST-0319,PROD-0039,South,Florida,Tampa,Office Supplies,Storage,25.6,1,0.2,7.2
ORD-2023-12553,2023-05-26,2023-05-27,CUST-0466,PROD-0053,Central,Texas,Dallas,Office Supplies,Binders,24.0,2,0.0,2.31
ORD-2023-13577,2023-05-27,2023-05-30,CUST-0660,PROD-0021,West,California,San Diego,Furniture,Chairs,399.0,1,0.0,202.97
ORD-2023-11925,2023-05-28,2023-05-30,CUST-0361,PROD-0020,South,Georgia,Atlanta,Furniture,Chairs,663.1,2,0.05,333.82
ORD-2023-12303,2023-05-28,2023-05-29,CUST-0423,PROD-0042,South,Tennessee,Nashville,Office Supplies,Art,83.3,2,0.15,41.01
ORD-2023-13888,2023-05-28,2023-05-29,CUST-0728,PROD-0034,West,Washington,Seattle,Furniture,Furnishings,104.0,2,0.2,43.0
ORD-2023-10590,2023-05-29,2023-05-30,CUST-0116,PROD-0035,South,North Carolina,Charlotte,Furniture,Furnishings,71.25,1,0.05,34.9
ORD-2023-10833,2023-05-29,2023-05-31,CUST-0156,PROD-0019,East,New Jersey,Newark,Technology,Copiers & Printers,329.0,1,0.0,144.74
ORD-2023-10018,2023-05-30,2023-06-02,CUST-0004,PROD-0009,South,Florida,Orlando,Technology,Laptops,1482.3,3,0.1,503.11
ORD-2023-10254,2023-05-30,2023-06-01,CUST-0059,PROD-0011,Central,Illinois,Chicago,Technology,Accessories,258.0,2,0.0,157.72
ORD-2023-13200,2023-05-30,2023-06-02,CUST-0592,PROD-0024,Central,Ohio,Columbus,Furniture,Chairs,598.0,2,0.0,308.66
ORD-2023-13574,2023-05-30,2023-06-06,CUST-0659,PROD-0009,West,Colorado,Denver,Technology,Laptops,2964.6,6,0.1,1016.46
ORD-2023-10145,2023-05-31,2023-06-03,CUST-0033,PROD-0041,West,Arizona,Phoenix,Office Supplies,Storage,35.1,1,0.1,15.56
ORD-2023-13227,2023-05-31,2023-06-03,CUST-0596,PROD-0060,South,North Carolina,Charlotte,Office Supplies,Fasteners,42.0,3,0.0,16.5
ORD-2023-11377,2023-06-02,2023-06-04,CUST-0260,PROD-0047,East,Pennsylvania,Pittsburgh,Office Supplies,Paper,61.2,3,0.15,18.62
ORD-2023-12888,2023-06-02,2023-06-03,CUST-0523,PROD-0027,West,Washington,Spokane,Furniture,Tables,139.0,1,0.0,59.81
ORD-2023-11024,2023-06-04,2023-06-05,CUST-0191,PROD-0056,Central,Texas,San Antonio,Office Supplies,Appliances,916.0,4,0.0,462.56
ORD-2023-12992,2023-06-04,2023-06-07,CUST-0551,PROD-0004,South,Florida,Orlando,Technology,Phones,3297.0,3,0.0,1247.02
ORD-2023-10528,2023-06-06,2023-06-08,CUST-0104,PROD-0004,South,Georgia,Atlanta,Technology,Phones,1099.0,1,0.0,414.65
ORD-2023-10850,2023-06-07,2023-06-09,CUST-0160,PROD-0022,East,Pennsylvania,Pittsburgh,Furniture,Chairs,219.0,1,0.0,120.4
ORD-2023-12344,2023-06-08,2023-06-10,CUST-0427,PROD-0017,West,California,San Diego,Technology,Copiers & Printers,699.0,1,0.0,312.76
ORD-2023-13477,2023-06-08,2023-06-11,CUST-0641,PROD-0009,West,California,San Jose,Technology,Laptops,439.2,1,0.2,112.58
ORD-2023-10042,2023-06-09,2023-06-12,CUST-0009,PROD-0003,Central,Minnesota,Minneapolis,Technology,Phones,1596.0,4,0.0,691.96
ORD-2023-11363,2023-06-09,2023-06-10,CUST-0257,PROD-0054,Central,Ohio,Cleveland,Office Supplies,Appliances,568.1,2,0.05,277.11
ORD-2023-11851,2023-06-09,2023-06-11,CUST-0347,PROD-0049,Central,Texas,San Antonio,Office Supplies,Paper,39.6,3,0.4,-2.66
ORD-2023-12773,2023-06-09,2023-06-11,CUST-0508,PROD-0027,West,California,San Diego,Furniture,Tables,264.1,2,0.05,102.73
ORD-2023-10559,2023-06-11,2023-06-14,CUST-0108,PROD-0052,West,Washington,Spokane,Office Supplies,Binders,38.0,2,0.0,11.99
ORD-2023-11878,2023-06-12,2023-06-15,CUST-0353,PROD-0043,West,Washington,Seattle,Office Supplies,Art,177.0,3,0.0,84.48
ORD-2023-13247,2023-06-13,2023-06-15,CUST-0598,PROD-0020,Central,Texas,Austin,Furniture,Chairs,314.1,1,0.1,147.19
ORD-2023-14034,2023-06-13,2023-06-15,CUST-0756,PROD-0031,South,North Carolina,Charlotte,Furniture,Bookcases,198.0,2,0.0,99.73
ORD-2023-11686,2023-06-14,2023-06-19,CUST-0319,PROD-0035,South,Florida,Tampa,Furniture,Furnishings,127.5,2,0.15,54.99
ORD-2023-11601,2023-06-15,2023-06-17,CUST-0307,PROD-0047,South,Virginia,Richmond,Office Supplies,Paper,24.0,1,0.0,8.93
ORD-2023-10725,2023-06-16,2023-06-19,CUST-0140,PROD-0025,East,Pennsylvania,Philadelphia,Furniture,Tables,551.65,1,0.15,166.42
ORD-2023-11362,2023-06-16,2023-06-19,CUST-0257,PROD-0048,Central,Ohio,Cleveland,Office Supplies,Paper,67.2,3,0.2,21.75
ORD-2023-12676,2023-06-16,2023-06-18,CUST-0489,PROD-0033,Central,Michigan,Detroit,Furniture,Bookcases,169.0,1,0.0,78.02
ORD-2023-14428,2023-06-17,2023-06-18,CUST-0844,PROD-0043,South,Georgia,Atlanta,Office Supplies,Art,50.15,1,0.15,20.77
ORD-2023-11462,2023-06-18,2023-06-22,CUST-0276,PROD-0018,West,Colorado,Denver,Technology,Copiers & Printers,189.05,1,0.05,74.33
ORD-2023-12655,2023-06-18,2023-06-20,CUST-0485,PROD-0053,Central,Texas,San Antonio,Office Supplies,Binders,12.0,1,0.0,2.37
ORD-2023-13836,2023-06-18,2023-06-21,CUST-0712,PROD-0037,Central,Ohio,Cleveland,Furniture,Furnishings,630.0,3,0.0,348.37
ORD-2023-13926,2023-06-19,2023-06-22,CUST-0735,PROD-0028,South,Florida,Miami,Furniture,Tables,3355.8,6,0.3,636.09
ORD-2023-10615,2023-06-20,2023-06-22,CUST-0122,PROD-0030,Central,Ohio,Columbus,Furniture,Bookcases,194.65,1,0.15,77.84
ORD-2023-14477,2023-06-21,2023-06-23,CUST-0850,PROD-0005,West,Oregon,Portland,technology,Phones,4275.0,6,0.25,642.29
ORD-2023-12005,2023-06-22,2023-06-23,CUST-0379,PROD-0026,Central,Illinois,Chicago,Furniture,Tables,349.3,1,0.3,64.82
ORD-2023-11725,2023-06-23,2023-06-24,CUST-0325,PROD-0012,West,California,Los Angeles,Technology,Accessories,56.05,1,0.05,33.42
ORD-2023-12910,2023-06-23,2023-06-25,CUST-0528,PROD-0023,East,New York,New York City,Furniture,Chairs,236.55,1,0.05,112.0
ORD-2023-12460,2023-06-24,2023-06-27,CUST-0454,PROD-0024,South,Florida,Orlando,Furniture,Chairs,299.0,1,0.0,155.75
ORD-2023-11924,2023-06-25,2023-06-27,CUST-0361,PROD-0021,South,Georgia,Atlanta,Furniture,Chairs,1137.15,3,0.05,548.13
ORD-2023-13877,2023-06-25,2023-06-30,CUST-0726,PROD-0011,South,Florida,Tampa,Technology,Accessories,928.8,8,0.1,532.54
ORD-2023-14314,2023-06-25,2023-06-29,CUST-0819,PROD-0034,Central ,Minnesota,Minneapolis,Furniture,Furnishings,130.0,2,0.0,71.69
ORD-2023-13014,2023-06-27,2023-06-30,CUST-0555,PROD-0046,West,Colorado,Denver,Office Supplies,Paper,32.3,1,0.05,11.77
ORD-2023-11371,2023-06-29,2023-07-01,CUST-0258,PROD-0042,Central,Michigan,Detroit,Office Supplies,Art,34.3,1,0.3,10.14
ORD-2023-14033,2023-06-29,2023-07-03,CUST-0756,PROD-0030,South,North Carolina,Charlotte,Furniture,Bookcases,114.5,1,0.5,-1.34
ORD-2023-12217,2023-06-30,2023-07-01,CUST-0410,PROD-0013,South,Tennessee,Nashville,Technology,Accessories,138.0,2,0.0,85.15
ORD-2023-12282,2023-06-30,2023-07-03,CUST-0420,PROD-0016,South,Tennessee,Nashville,technology,Copiers & Printers,1699.0,1,0.0,795.54
ORD-2023-12397,2023-06-30,2023-07-02,CUST-0437,PROD-0052,Central,Minnesota,Minneapolis,Office Supplies,Binders,57.0,3,0.0,18.63
ORD-2023-12512,2023-06-30,2023-07-02,CUST-0460,PROD-0020,Central,Minnesota,Minneapolis,Furniture,Chairs,1047.0,3,0.0,548.47
ORD-2023-12538,2023-07-01,2023-07-04,CUST-0463,PROD-0011,West,Washington,Seattle,Technology,Accessories,129.0,1,0.0,79.49
ORD-2023-14186,2023-07-02,2023-07-07,CUST-0787,PROD-0031,South,Florida,Miami,Furniture,Bookcases,89.1,1,0.1,40.24
ORD-2023-10294,2023-07-03,2023-07-04,CUST-0065,PROD-0046,Central,Texas,Austin,Office Supplies,Paper,30.6,1,0.1,11.32
ORD-2023-11753,2023-07-03,2023-07-06,CUST-0330,PROD-0035,East,New Jersey,Newark,Furniture,Furnishings,71.25,1,0.05,37.39
ORD-2023-11880,2023-07-04,2023-07-07,CUST-0353,PROD-0059,West,Washington,Seattle,Office Supplies,Fasteners,11.0,1,0.0,0.4
ORD-2023-14383,2023-07-04,2023-07-08,CUST-0834,PROD-0053,West,California,San Diego,Office Supplies,Binders,96.0,8,0.0,33.84
ORD-2023-10491,2023-07-05,2023-07-07,CUST-0096,PROD-0030,Central,Michigan,Detroit,Furniture,Bookcases,194.65,1,0.15,79.73
ORD-2023-10520,2023-07-05,2023-07-07,CUST-0101,PROD-0039,South,North Carolina,Charlotte,Office Supplies,Storage,25.6,1,0.2,7.2
ORD-2023-11449,2023-07-06,2023-07-10,CUST-0276,PROD-0060,West,Colorado,Denver,Office Supplies,Fasteners,14.0,1,0.0,4.54
ORD-2023-11917,2023-07-06,2023-07-10,CUST-0360,PROD-0007,South,Virginia,Richmond,Technology,Laptops,1998.0,2,0.0,824.02
ORD-2023-10216,2023-07-07,2023-07-13,CUST-0048,PROD-0043,West,California,Los Angeles,Office Supplies,Art,53.1,1,0.1,22.51
ORD-2023-11373,2023-07-08,2023-07-10,CUST-0259,PROD-0016,South,Florida,Tampa,Technology,Copiers & Printers,8070.25,5,0.05,3550.03
ORD-2023-14476,2023-07-09,2023-07-12,CUST-0850,PROD-0010,West,Oregon,Portland,Technology,Laptops,5796.0,4,0.0,2369.73
ORD-2023-12488,2023-07-12,2023-07-14,CUST-0457,PROD-0028,Central,Ohio,Columbus,Furniture,Tables,2876.4,4,0.1,1057.57
ORD-2023-13129,2023-07-13,2023-07-16,CUST-0580,PROD-0026,Central,Ohio,Columbus,Furniture,Tables,449.1,1,0.1,165.5
ORD-2023-12466,2023-07-14,2023-07-19,CUST-0454,PROD-0057,South,Florida,Orlando,Office Supplies,Appliances,121.5,3,0.1,52.18
ORD-2023-12645,2023-07-14,2023-07-16,CUST-0483,PROD-0032,Central,Texas,Austin,Furniture,Bookcases,319.0,1,0.0,153.45
ORD-2023-11237,2023-07-15,2023-07-18,CUST-0232,PROD-0035,Central,Texas,Houston,Furniture,Furnishings,67.5,1,0.1,31.59
ORD-2023-12090,2023-07-15,2023-07-18,CUST-0391,PROD-0034,South,North Carolina,Charlotte,Furniture,Furnishings,123.5,2,0.05,60.48
ORD-2023-12199,2023-07-15,2023-07-18,CUST-0407,PROD-0022,Central,Minnesota,Minneapolis,Furniture,Chairs,186.15,1,0.15,85.75
